,title,onion
2493,Man On Bus Can Tell By Surroundings He Either Hasn’t Reached Stop Yet Or Passed Stop Long Time Ago ,1
2494,Midterms 2018: Gubernatorial Races To Watch,1
2495,Couple Starting To Feel Like They Just Don’t Have Any TV Shows In Common,1
2496,Nation’s Fact-Checkers Confirm They’ll Probably Wrap Up Evaluating Trump’s Statements By 2050 At Latest,1
2497,Man Does Incredibly Well At Slot Machine Demo Embedded In Ad,1
2498,Uber Hires Marketing Firm To Help Decrease Brand Awareness,1
2499,Trump Announces He’ll Pay Legal Fees Of Any Rally Attendee Who Beats Up Ted Cruz,1
2500,Ted Cruz Stuck In Nosebleed Seats At Senate Campaign Rally,1
2501,Susan G. Komen President Achieves Total Breast Cancer Awareness During 3-Day Ayahuasca Retreat,1
2502,Saudi Operative Mortified After Surveillance Footage Reveals He Wore Same Outfit As Khashoggi,1
2503,104-Year-Old Reveals Secret To Long Life Being Cursed By Witch To Wander Earth Eternally,1
2504,Area Man Thankful To Be Single During Golden Age Of Television,1
2505,"Study Finds Placing One Foot Forward, Then The Other, Remains Best Method Of Walking",1
2506,Manny Machado Denies Playing Dirty After Late Slide Into Pitcher’s Mound,1
2507,"Bearded, Keffiyeh-Clad Jared Kushner Avoids Conflict Of Interest By Joining Saudi Royal Family",1
2508,Timeline Of The U.S. Supreme Court,1
2509,KIND Bar CEO Admits They Just Sort Of Find The Bars Like That,1
2510,Sprinter Feels Like An Idiot After Finding Out About Jogging,1
2511,Lottery Ticket Holder Has Already Spent $900 Million In Anticipation Of Winning Big Prize,1
2512,Yankee Candle Clarifies That Product Only Intended To Be Dripped On Balls,1
2513,Embarrassed CDC Announces It Accidentally Switched Flu Shots With HIV,1
2514,New Ted Cruz Attack Ad Declares Beto O’Rourke Too Good For Texas,1
2515,All The Good Sentiments On ‘Get Well Soon’ Card Already Taken,1
2516,Authorities Say Blacklight Analysis Shows Velvet Poster Of Mushroom Kingdom Looking Even Cooler Than Previously Imagined,1
2517,Financial Experts Recommend Young Grifters Start Laying Groundwork For Long Con By 25,1
2518,Kinky Girlfriend Wants To Try Sexual Pleasure Tonight,1
2519,Texas Rangers Asking Taxpayers To Cover 60% Of Bribes Related To New Stadium,1
2520,This Angry Mob Is Never Going To Grow Until We’re More Welcoming To New Members ,1
2521,"Smiley Face Doodled On Check Commemorates Undeniable Chemistry Between Waiter, Ericson Family",1
2522,Saudis Admit Journalist Khashoggi Died During Botched Assassination Attempt,1
2523,ICE Agent Terrified After Becoming Separated From Team During Immigrant Raid,1
2524,University Suspends All Lightweights From Campus Following Fraternity Hazing Death,1
2525,Saudi Arabia Sends Assassins To Dismember Entire International Community In Effort To Stifle Dissent,1
2526,Meghan Markle Nervously Looking Over Clinic Pamphlets Weighing Her Options,1
2527,Loser Woman Hasn’t Even Inspired One Bar Fight,1
2528,Cows Trample Dozens Of Lobsters To Death In Escalating Surf ’N’ Turf War,1
2529,Grandma Amazed By How Fuckable Grandson Has Gotten Since She Saw Him Last,1
2530,Sully Sullenberger Realizes It Too Late Now To Let Everyone Know Plane Did All That Stuff On Autopilot,1
2531,Mom Hates Bad Guy In Movie,1
2532,Panicked Falcons Discover Scratch In Mercedes Benz Stadium,1
2533,Trump Administration Urges Saudis To Stick To Killing Random Yemeni Civilians,1
2534,Report: Many States Still Relying On Outdated Methods To Disenfranchise Voters,1
2535,Woman Always Gets Best Ideas While Taking Shower With Two Jacked Dudes,1
2536,Panicked Meteorologists Advise Entire Nation To Take Cover After Losing Track Of Hurricane Michael,1
2537,"‘The Convergence Is At Hand,’ Announces Sears CEO As Employees Report To Company Headquarters In White Gowns",1
2538,Salamanders Bravely Offer To Go Extinct In Place Of Better Animal,1
2539,Mom Still Raving About Butternut Squash Ravioli She Tried 13 Years Ago,1
2540,Report: Students Who Take Latin Have Better Chance Of Summoning Demon Later In Life,1
2541,"‘Try It Now,’ Shouts Gogo Internet Technician Standing On Plane Wing While Fixing In-Flight Wireless Connection",1
2542,U.S. Citizens: ‘We Love When Thing Taste Like Other Thing’,1
2543,NFL Urges Pass Rushers To Try Reaching Peaceful Resolution With Quarterbacks Before Resorting To Tackling,1
2544,U.S. Public Health Service Estimates They’ll Have Tuskegee Experiment Wrapped Up By 2020,1
2545,ExxonMobil CEO Depressed After Realizing Earth Could End Before They Finish Extracting All The Oil,1
2546,New Polls Increase Fears That Midterm Elections Will Be Won By Wave Of Politicians,1
2547,Nikki Haley Resigns To Accept Consulting Role With Afghan Warlord,1
2548,Taylor Swift Inspires 200 Million Fans To Register To Vote In Tennessee,1
2549,Report: Most Americans’ Retirement Plans Consist Of Hoping Their Random Junk Turns Out To Be Collector’s Item Worth Millions,1
2550,Zangief Blasted For Disrespectful Celebration After Fight In Spain,1
2551,"Sometimes, In My Lowest Moments, I Feel Like No One Would Even Care If I Dyed My Hair",1
2552,Simple Joy Of Childhood Stolen From Toddler Who Was Just Told He Can’t Touch Own Genitals At Dinner Table,1
2553,"Strange, Nightmarish Incident Results In Man Waking Up As Giant Kafka",1
2554,Climate Scientists Confirm There’s Still Time To Blow Up The Earth,1
2555,Saudis Insist Missing Journalist Was Already Dismembered Before He Left Consulate,1
2556,Senior Citizen Apparently Here To Fix Apartment Sink,1
2557,Middlebury Vermont Town Council Continues 242-Year Tradition Of American Democracy With 4-1 Vote To Rezone Lot For New Popeyes,1
2558,"Columbus Day Protests Once Again Erupt As Nation Struggles With Its Dark, Anti-Italian Past",1
2559,Therapists Recommend Treating People Like Shit If You’re Having A Bad Day,1
2560,Magpie Worried Mate Only Interested In Him For Collection Of Shiny Objects,1
2561,Pope Francis Renounces Papacy After Falling In Love With Beautiful American Divorcee,1
2562,Woman In Waiting Area Feels Twinge Of Betrayal While Watching Her Hairdresser Making Small Talk With Another,1
2563,Senator Feinstein Wondering If Now A Good Time To Disclose 7 Highly Credible Murder Allegations Against Kavanaugh She Received Weeks Ago,1
2564,Kavanaugh Blasted For Destroying Reputation Of Good Man ,1
2565,Art Experts Confirm Guggenheim Museum A Forgery,1
2566,World’s Leading Scientists Nervously Stand Next To Poster-Board Displays As Nobel Committee Walks Through Gymnasium,1
2567,Tour Guide One Stop Behind Clearly Giving More Interesting Tour,1
2568,Iowa Aims To Keep Young People From Moving Out Of State With New ‘The Stress Will Kill Your Mother’ Retention Campaign,1
2569,Clinton Laughs Off Idea She Politically Savvy Enough To Launch Revenge Campaign On Kavanaugh,1
2570,Bill Gates Offering $1 Million To Anyone Who Can Design Condom He Can’t Break,1
2571,FBI Agent Still Tasked With Following Noam Chomsky Around Prepares For Another Day In Local Panera,1
2572,Newly Discovered DNA Evidence Suggests Children Could Be Closely Related To Humans,1
2573,Ted Cruz Vs. Beto O’Rourke,1
2574,God Admits There Was Probably A Better Way Of Giving Humans Taste Of Heavenly Bliss Than Opioids,1
2575,Kavanaugh Starting To Get Worried About Not Hearing Back After Job Interview,1
2576,White House Corrects Transcript To Add Few More Insults About Female Reporter,1
2577,"Paper Towels On Amazon Surge To $2,000 A Roll After Crippling Cost Increase Of Paying Workers A Living Wage",1
2578,"Cure For Cancer Only 10 Years Away, Announce Scientists Who Work Better Under A Deadline",1
2579,Area Man Always Carbo-Loading Just In Case,1
2580,Nation’s Little Piggies Demand A Sweet Treat,1
2581,Homeland Security Director Releases List Of Terrorists Who Don’t Have The Balls To Attack U.S.,1
2582,Nation Urged To Be Extra Sensitive To Men Reliving Trauma Of Not Getting Something,1
2583,Annoyed Movers Weren’t Expecting Client To Have Belongings,1
2584,Man Has Absolutely No Clue How Old Anyone He Knows Is,1
2585,Casual Christian Accepts Christ As His Lord But Not His Savior,1
2586,Bhutanese Man Can’t Believe Pharmacy Already Stocking Stuff For Lhabab Duchen,1
2587,Lisa Murkowski Admits She Thought Being Alaskan Senator Would Just Mean Having To Deal With Bears And Shit,1
2588,Mark Judge Can’t Believe That Fucking Lightweight Kavanaugh Got ‘Boofing’ And ‘The Devil’s Triangle’ Wrong,1
2589,Health Experts Urge Parents To Dramatically Reduce Childrens’ On-Screen Time,1
2590,Study Finds Humans Evolved Fingers To Stop Dropping Stuff,1
2591,Kavanaugh Impressed By Hazing Rituals Before They Let You Join Supreme Court,1
2592,Kavanaugh Claims He Never Committed Sexual Assault As It Will Be Defined After Future Supreme Court Case,1
2593,GOP Attacks Christine Blasey Ford For Never Coming Forward To Testify,1
2594,Logging Industry Announces That They Just Can’t Fucking Get Enough Of Logs,1
2595,Mother Proud She Raised Type Of Person No One Would Ever Believe Would Rape Someone,1
2596,Disheveled CDC Director Warns Of ‘Invisible Germs Crawling Everywhere’ From Inside Sealed Plastic Bubble,1
2597,Trump Regrets Choosing Kavanaugh After Supreme Court Nominee Keeps Talking About How Much He Respects Women,1
2598,Man Finally Comfortable Enough Around Girlfriend To Cheat On Her,1
2599,Troy Aikman Warns Fans About Comparing Concussions Between Eras,1
2600,New NFL Safety Rule Encourages Players To Take Out More Aggression Off The Field,1
2601,Proposed Legislation Would Require Airline Seats Meet Federal Ass Standards,1
2602,Kavanaugh Says It’s Super Embarrassing And Sad That Christine Blasey Ford Still In Love With Him,1
2603,Everyone At U.N. Watching Trump Speak Can’t Believe They Used To Consider U.S. A Superpower,1
2604,Toddlers Debate Whether ‘Dora’s Explorer Girls’ Canon Or Expanded Universe,1
2605,Man Wondering If There Might Be Some Sort Of Website Featuring Footage Of Sexual Acts One May View For Purposes Of Self-Gratification,1
2606,Mom Announces Plans To Get Out Some Of Your Old Baby Stuff And Quietly Stare At It,1
2607,Catholic Church Releases New Molestation-Proof Altar Boy Uniform,1
2608,Report: This Week’s All Fucking Hell Breaking Loose Projected To Be 30% More Insane Than Last Week’s Complete Shitshow,1
2609,Experts Say Puerto Rico Still Extremely Vulnerable To Future U.S. Government,1
2610,"BREAKING: Wait—Sorry, False Alarm",1
2611,Woman Shouts Down Hall For Boyfriend To Come Kill Giant Ax Murderer She Found In Bedroom,1
2612,God Excited He Only Two Mortgage Payments Away From Owning Heaven,1
2613,Zoologists Admit You Really Got To Hand It To Bats For Learning To Fly,1
2614,Sean McDermott Wonders If He Still Needs To Act Angry Even If Everyone Already Knows Bills Going To Lose,1
2615,"Over 417,000 Hours Of Private Presidential Conversations Discovered After No One Remembered To Turn Off Richard Nixon’s Tape Recorder",1
2616,Polite High School Football Team Runs Around Banner That Took Hours To Make,1
2617,Trump Asks Why Kavanaugh Accuser Didn’t Just Immediately Request Hush Money,1
2618,Congress Wishes They Could Help Puerto Rico But It’s All The Way Over There,1
2619,Applicant Who Actually Faced Punishment For Sexual Assault Clearly Not Yale Material,1
2620,College Freshman Has Friend From Home Visiting Way Too Soon,1
2621,Man Who Just Beat Computer Solitaire Never Asked For Overwhelming Sensory Assault Of Victory Animation,1
2622,"GOP Officials Urge Calmer, More Reasonable Death Threats Toward Kavanaugh Accuser",1
2623,"Report: 80% Of Women Currently Wearing Wrong Size Bra, Shirt, Shoes, Pants, Hat",1
2624,4th Grader Panics Upon Realizing Classmate Giving Presentation Had Exact Same Summer As He Did,1
2625,"Sweetheart, The Day You Were Conceived Was The Best Day Of My Life",1
2626,GOP Officials: Kavanaugh Shouldn’t Be Held Accountable For Something He Did As White Teenager,1
2627,Supposedly Educated Professor Has No Idea How To Get Bird Out Of Lecture Hall,1
2628,FEMA Dispatches Crews To Do Whatever They Need To Do To Look Busy,1
2629,Shocking Biblical Study Reveals Methushael Did Not Beget Lamech,1
2630,Local Man Unsure If Woman Type Of Lesbian Who Only Dates Women,1
2631,Woman Longs For Day When First Female President Can Have Tell-All Book Written About Disgusting Vagina,1
2632,White House Increases Number Of Asylum Seekers Allowed To Enter Spike-Filled Refugee Compactor,1
2633,Emotional Le’Veon Bell Reveals Holdout A Result Of Forgetting How To Run,1
2634,Scientists Close To Developing Life-Saving Vaccine That They Can Rub In Faces Of Their Doubters,1
2635,Fraternity Brothers Make Note Not To Kill Pledge Whose Family Has Lake House ,1
2636,FEMA Airdrops Emergency Cyanide Pills For Residents Stranded By Hurricane Florence,1
2637,Marine Biologists Reveal That Majority Of World’s Oceans Remain Boring As Shit,1
2638,White House Raises Official Hurricane Florence Death Toll To -17,1
2639,Kavanaugh Sweating Bullets After Betting Life Savings On Being Confirmed To Supreme Court,1
2640,Senate Republicans Seek To Delay Kavanaugh Vote Until Accuser Properly Smeared,1
2641,Koch Brothers Furious Kavanaugh Never Disclosed That Nation Might Care About Sexual Abuse,1
2642,Cash-Strapped Zuckerberg Forced To Sell 11 Million Facebook Users,1
2643,Area Man Fantasized About For One And Only Time In His Life,1
2644,Scientists Announce They’ve Completed Mapping The Human G-Spot,1
2645,Woman’s Children Officially Old Enough To Pony Up For Good Birthday Gift This Year,1
2646,High School Drama Teacher Already Has Pretty Good Idea Who He’ll Pick For Fall Girlfriend,1
2647,"Second Fatwa Issued On Salman Rushdie For Derivative, Uninspired 13th Novel",1
2648,Frat Brothers Draw All Over Pledge Who Passed Away At Party,1
2649,The Case For And Against Confirming Brett Kavanaugh,1
2650,New Smithsonian Exhibit Details How Fashion Pioneers Tamed The Frumpy West,1
2651,FEMA Officials Panic After Accidentally Evacuating 1 Million Residents In Direction Of Hurricane,1
2652,Freeloading Refugee Children Taking Up Thousands Of Prison Cells Meant For Real Americans,1
2653,Pope Francis On Vatican Abuse Scandal: ‘Just Tell Me Whose Feet To Wash’,1
2654,Woman Starting To Worry She Just Has Type Of Face Where Makeup Looks Insane,1
2655,"‘No Way To Prevent This,’ Says Only Nation Where This Regularly Happens",1
2656,Pony Anxiously Waiting For Attendant To Flag Large Child As Too Big For Ride,1
2657,Apple Fans Disappointed After Company Unveils Same Overpriced CEO That Barely Fucking Works,1
2658,"Whoa, Slow Down There, Buddy. Nobody Dates My Daughter Without Telling Me Which ‘Sailor Moon’ Character They Are First",1
2659,Apple Announces New Trade-In Offer For Customers To Exchange Their Old iPhones For Absolutely Nothing,1
2660,Man Going To Restroom Deputizes Friend To Order Him Another Beer,1
2661,Dermatologist Recommends Not Caring So Much What Other People Think,1
2662,Sweatshop Worker Doesn’t Even Want To Know Working Conditions Of Place Her Company Gets Fabric ,1
